Date,Well_Head_Pressure_(atm),Downhole_Gauge_Pressure_(atm),Downhole_Gauge_Pressure_(psi),BHFP_at_Top_Perf_(atm),WellBore_Dynamic_Fluid Density _(kg/m3),Daily_Gas_Production_(1000 m³/day),Daily_Condensate_Production_(ton/day),Daily_Water_Production_(ton/day),Daily_Liquid_Production_(ton/day),Total_Produced_Gas_(1000 m³),Total_Produced_Condensate_(ton),Total_Produced_Water_(ton),Total_Produced_Liquid_(ton)
06.02.21 00:00,465,640,9412,682,425,1488,227,6,233,1100514,171478,4608,176086
06.03.21 00:00,465,640,9411,682,425,1488,227,6,233,1102002,171705,4614,176319
06.04.21 00:00,465,640,9409,682,425,1488,227,6,233,1103490,171932,4620,176552
06.05.21 00:00,464,640,9406,682,426,1514,231,6,237,1105004,172163,4626,176789
06.06.21 00:00,464,639,9396,681,425,1514,231,6,237,1106518,172395,4632,177027
06.07.21 00:00,463,638,9380,680,425,1527,233,6,239,1108045,172628,4638,177266
06.08.21 00:00,468,642,9436,684,422,1462,223,6,229,1109507,172851,4644,177495
06.09.21 00:00,462,637,9363,679,425,1540,235,6,241,1111047,173086,4650,177736
06.10.21 00:00,461,637,9359,679,426,1563,239,6,245,1112610,173325,4657,177981
06.11.21 00:00,461,637,9357,679,426,1563,239,6,245,1114173,173563,4663,178226
06.12.21 00:00,461,637,9355,678,426,1563,239,6,245,1115736,173802,4669,178471
6.13.21 0:00,461,636,9353,678,425,1563,239,6,245,1117299,174040,4675,178716
6.14.21 0:00,461,636,9351,678,425,1563,239,6,245,1118862,174279,4682,178961
6.15.21 0:00,461,636,9349,678,425,1563,239,6,245,1120425,174518,4688,179206
6.16.21 0:00,461,636,9347,678,425,1563,239,6,245,1121988,174756,4694,179451
6.17.21 0:00,461,636,9346,678,424,1563,239,6,245,1123551,174995,4701,179696
6.18.21 0:00,461,636,9343,677,424,1563,239,6,245,1125114,175234,4707,179940
6.19.21 0:00,460,636,9342,677,425,1563,239,6,245,1126677,175472,4713,180185
6.20.21 0:00,460,636,9340,677,426,1563,239,6,245,1128240,175711,4720,180430
6.21.21 0:00,460,635,9339,677,426,1563,239,6,245,1129803,175949,4726,180675
6.22.21 0:00,460,635,9338,677,425,1563,239,6,245,1131366,176188,4732,180920
6.23.21 0:00,460,635,9336,677,425,1563,239,6,245,1132930,176427,4738,181165
6.24.21 0:00,460,635,9335,677,425,1563,239,6,245,1134493,176665,4745,181410
6.25.21 0:00,460,635,9333,677,425,1563,239,6,245,1136056,176904,4751,181655
6.26.21 0:00,460,635,9332,677,424,1563,239,6,245,1137619,177143,4757,181900
6.27.21 0:00,460,635,9331,677,424,1563,239,6,245,1139182,177381,4764,182145
6.28.21 0:00,460,635,9329,676,424,1563,239,6,245,1140745,177620,4770,182390
6.29.21 0:00,460,635,9327,676,424,1563,239,6,245,1142308,177858,4776,182635
6.30.21 0:00,460,635,9325,676,423,1563,239,6,245,1143871,178097,4782,182879
07.01.21 00:00,459,634,9324,676,425,1568,233,6,239,1145438,178330,4789,183119
07.02.21 00:00,459,634,9322,676,425,1568,233,6,239,1147006,178564,4795,183358
07.03.21 00:00,459,634,9321,676,425,1568,233,6,239,1148574,178797,4801,183598
07.04.21 00:00,459,634,9319,676,425,1568,233,6,239,1150141,179030,4807,183837
07.05.21 00:00,459,634,9317,676,424,1568,233,6,239,1151709,179263,4813,184076
07.06.21 00:00,459,634,9315,676,424,1568,233,6,239,1153277,179497,4819,184316
07.07.21 00:00,459,634,9313,675,424,1568,233,6,239,1154844,179730,4825,184555
07.08.21 00:00,459,634,9311,675,423,1568,233,6,239,1156412,179963,4832,184795
07.09.21 00:00,459,633,9310,675,423,1568,233,6,239,1157980,180196,4838,185034
07.10.21 00:00,459,633,9308,675,424,1568,233,6,239,1159547,180430,4844,185274
07.11.21 00:00,459,634,9311,675,424,1568,233,6,239,1161115,180663,4850,185513
07.12.21 00:00,464,637,9368,679,420,1511,225,6,231,1162626,180888,4856,185744
7.13.21 0:00,458,633,9308,675,425,1568,233,6,239,1164193,181121,4862,185983
7.14.21 0:00,458,633,9305,675,425,1568,233,6,239,1165761,181354,4868,186222
7.15.21 0:00,458,633,9300,675,424,1568,233,6,239,1167329,181588,4874,186462
7.16.21 0:00,458,633,9297,674,423,1568,233,6,239,1168896,181821,4881,186701
7.17.21 0:00,458,633,9295,674,423,1568,233,6,239,1170464,182054,4887,186941
7.18.21 0:00,458,633,9296,674,423,1568,233,6,239,1172032,182287,4893,187180
7.19.21 0:00,458,632,9293,674,423,1568,233,6,239,1173599,182521,4899,187419
7.20.21 0:00,458,632,9291,674,422,1568,233,6,239,1175167,182754,4905,187659
7.21.21 0:00,458,632,9289,674,422,1568,233,6,239,1176734,182987,4911,187898
7.22.21 0:00,457,632,9288,674,424,1568,233,6,239,1178302,183220,4917,188138
7.23.21 0:00,457,632,9286,674,424,1568,233,6,239,1179870,183454,4924,188377
7.24.21 0:00,457,632,9283,673,424,1568,233,6,239,1181437,183687,4930,188617
7.25.21 0:00,465,638,9380,679,419,1420,211,6,217,1182858,183898,4935,188833
7.26.21 0:00,458,633,9298,674,423,1511,225,6,231,1184369,184123,4941,189064
7.27.21 0:00,457,631,9276,673,422,1568,233,6,239,1185936,184356,4947,189304
7.28.21 0:00,457,631,9273,672,422,1568,233,6,239,1187504,184590,4953,189543
7.29.21 0:00,456,631,9271,673,424,1568,233,6,239,1189071,184823,4960,189782
7.30.21 0:00,456,631,9269,672,424,1568,233,6,239,1190639,185056,4966,190022
7.31.21 0:00,456,631,9267,672,423,1568,233,6,239,1192207,185289,4972,190261
08.01.21 00:00,456,630,9266,672,423,1569,246,6,252,1193776,185535,4978,190514
08.02.21 00:00,456,630,9264,672,423,1569,246,6,252,1195345,185781,4985,190766
08.03.21 00:00,456,630,9262,672,423,1569,246,6,252,1196914,186027,4991,191019
08.04.21 00:00,456,630,9260,672,422,1569,246,6,252,1198483,186273,4998,191271
08.05.21 00:00,456,630,9258,671,422,1569,246,6,252,1200053,186519,5004,191524
08.06.21 00:00,455,630,9256,671,423,1569,246,6,252,1201622,186765,5011,191776
08.07.21 00:00,455,630,9254,671,424,1569,246,6,252,1203191,187011,5017,192028
08.08.21 00:00,455,630,9253,671,423,1569,246,6,252,1204760,187257,5024,192281
08.09.21 00:00,455,630,9252,671,423,1569,246,6,252,1206330,187503,5030,192533
08.10.21 00:00,455,629,9250,671,423,1569,246,6,252,1207899,187749,5037,192786
08.11.21 00:00,455,630,9252,671,423,1569,246,6,252,1209468,187995,5043,193038
08.12.21 00:00,456,630,9255,671,421,1569,246,6,252,1211037,188241,5050,193291
8.13.21 0:00,457,630,9260,671,421,1553,243,6,250,1212590,188485,5056,193541
8.14.21 0:00,459,632,9293,674,420,1543,242,6,248,1214133,188726,5062,193789
8.15.21 0:00,459,632,9294,674,421,1543,242,6,248,1215675,188968,5069,194037
8.16.21 0:00,459,632,9293,674,420,1543,242,6,248,1217218,189210,5075,194285
8.17.21 0:00,466,637,9368,678,415,1472,231,6,237,1218690,189441,5081,194522
8.18.21 0:00,456,631,9269,672,423,1569,246,6,252,1220259,189687,5088,194775
8.19.21 0:00,455,629,9248,671,423,1569,246,6,252,1221829,189933,5094,195027
8.20.21 0:00,456,630,9260,672,422,1569,246,6,252,1223398,190179,5101,195280
8.21.21 0:00,465,637,9362,678,417,1472,231,6,237,1224870,190410,5107,195516
8.22.21 0:00,485,653,9593,693,407,1172,184,5,189,1226041,190593,5112,195705
8.23.21 0:00,496,662,9731,702,403,993,156,4,160,1227035,190749,5116,195865
8.24.21 0:00,493,659,9690,699,404,1041,163,4,167,1228075,190912,5120,196032
8.25.21 0:00,493,660,9694,699,404,1041,163,4,167,1229116,191075,5124,196200
8.26.21 0:00,493,660,9695,699,404,1041,163,4,167,1230156,191238,5129,196367
8.27.21 0:00,493,660,9696,700,404,1041,163,4,167,1231197,191401,5133,196534
8.28.21 0:00,494,661,9708,700,405,1041,163,4,167,1232237,191564,5137,196702
8.29.21 0:00,494,661,9713,701,405,1041,163,4,167,1233278,191728,5142,196869
8.30.21 0:00,494,661,9713,701,405,1041,163,4,167,1234319,191891,5146,197037
8.31.21 0:00,494,661,9713,701,405,1041,163,4,167,1235359,192054,5150,197204
09.01.21 00:00,494,661,9711,701,405,1053,167,4,171,1236413,192221,5155,197376
09.02.21 00:00,495,661,9721,701,403,1032,164,4,168,1237445,192385,5159,197544
09.03.21 00:00,497,663,9738,702,403,998,158,4,162,1238443,192543,5163,197706
09.04.21 00:00,497,663,9740,702,402,998,158,4,162,1239441,192701,5167,197868
09.05.21 00:00,497,663,9739,702,402,998,158,4,162,1240438,192859,5171,198031
09.06.21 00:00,496,663,9739,702,403,1015,161,4,165,1241453,193020,5176,198196
09.07.21 00:00,496,663,9738,702,404,1015,161,4,165,1242469,193181,5180,198361
09.08.21 00:00,496,663,9736,702,404,1015,161,4,165,1243484,193342,5184,198526
09.09.21 00:00,496,662,9735,702,404,1015,161,4,165,1244499,193503,5188,198692
09.10.21 00:00,506,671,9859,710,400,862,137,4,140,1245360,193640,5192,198832
09.11.21 00:00,497,663,9741,702,403,998,158,4,162,1246358,193798,5196,198994
09.12.21 00:00,497,663,9748,703,403,998,158,4,162,1247356,193956,5200,199157
9.13.21 0:00,497,663,9746,703,403,998,158,4,162,1248354,194115,5204,199319
9.14.21 0:00,497,663,9745,703,403,998,158,4,162,1249352,194273,5209,199482
9.15.21 0:00,497,663,9743,703,403,998,158,4,162,1250349,194431,5213,199644
9.16.21 0:00,497,663,9742,702,402,998,158,4,162,1251347,194589,5217,199806
9.17.21 0:00,497,663,9740,702,402,998,158,4,162,1252345,194748,5221,199969
9.18.21 0:00,497,663,9739,702,402,998,158,4,162,1253343,194906,5225,200131
9.19.21 0:00,497,663,9737,702,402,998,158,4,162,1254341,195064,5230,200294
9.20.21 0:00,497,662,9736,702,401,998,158,4,162,1255338,195222,5234,200456
9.21.21 0:00,496,662,9734,702,403,1015,161,4,165,1256353,195383,5238,200621
9.22.21 0:00,497,663,9739,702,402,998,158,4,162,1257351,195542,5242,200784
9.23.21 0:00,497,663,9743,702,402,998,158,4,162,1258349,195700,5246,200946
9.24.21 0:00,498,664,9754,703,402,980,155,4,160,1259329,195855,5250,201106
9.25.21 0:00,498,664,9753,703,402,980,155,4,160,1260309,196011,5254,201265
9.26.21 0:00,498,664,9752,703,402,980,155,4,160,1261290,196166,5259,201425
9.27.21 0:00,498,664,9751,703,401,980,155,4,160,1262270,196322,5263,201584
9.28.21 0:00,498,663,9750,703,401,980,155,4,160,1263250,196477,5267,201744
9.29.21 0:00,498,663,9748,703,401,980,155,4,160,1264230,196633,5271,201903
9.30.21 0:00,498,663,9748,703,401,980,155,4,160,1265211,196788,5275,202063
10.01.21 00:00,498,663,9747,703,401,913,144,4,147,1266123,196932,5279,202211
10.02.21 00:00,498,663,9746,703,400,913,144,4,147,1267036,197076,5283,202358
10.03.21 00:00,497,663,9744,703,403,931,147,4,150,1267967,197222,5286,202508
10.04.21 00:00,497,663,9742,703,402,931,147,4,150,1268898,197369,5290,202659
10.05.21 00:00,497,663,9741,702,402,931,147,4,150,1269829,197515,5294,202809
10.06.21 00:00,497,663,9740,702,402,931,147,4,150,1270760,197662,5298,202960
10.07.21 00:00,497,663,9738,702,402,931,147,4,150,1271690,197808,5302,203110
10.08.21 00:00,497,663,9736,702,401,931,147,4,150,1272621,197955,5306,203260
10.09.21 00:00,497,662,9734,702,401,931,147,4,150,1273552,198101,5310,203411
10.10.21 00:00,497,662,9733,702,401,931,147,4,150,1274483,198248,5313,203561
10.11.21 00:00,497,662,9731,702,400,931,147,4,150,1275414,198394,5317,203712
10.12.21 00:00,502,667,9798,706,400,842,132,3,136,1276255,198527,5321,203848
10.13.21 0:00,496,662,9722,701,401,949,149,4,153,1277204,198676,5325,204001
10.14.21 0:00,495,661,9717,701,403,967,152,4,156,1278171,198828,5329,204157
10.15.21 0:00,495,661,9715,701,403,967,152,4,156,1279137,198981,5333,204313
10.16.21 0:00,495,661,9712,700,402,967,152,4,156,1280104,199133,5337,204469
10.17.21 0:00,495,661,9709,700,402,967,152,4,156,1281070,199285,5341,204626
10.18.21 0:00,475,645,9480,686,412,1281,202,5,207,1282351,199487,5346,204833
10.19.21 0:00,455,629,9245,670,421,1572,247,7,254,1283923,199734,5353,205087
10.20.21 0:00,454,628,9223,669,421,1586,250,7,256,1285509,199984,5359,205343
10.21.21 0:00,451,629,9247,672,433,1627,256,7,263,1287135,200240,5366,205606
10.22.21 0:00,469,639,9395,680,413,1375,216,6,222,1288510,200456,5372,205828
10.23.21 0:00,492,657,9659,697,401,1016,160,4,164,1289526,200616,5376,205992
10.24.21 0:00,493,658,9675,698,400,1000,157,4,162,1290526,200773,5380,206153
10.25.21 0:00,495,660,9697,699,400,967,152,4,156,1291492,200926,5384,206310
10.26.21 0:00,492,658,9670,698,403,1016,160,4,164,1292508,201086,5388,206474
10.27.21 0:00,492,658,9665,697,402,1016,160,4,164,1293524,201245,5392,206638
10.28.21 0:00,493,659,9685,699,402,1000,157,4,162,1294524,201403,5397,206799
10.29.21 0:00,494,660,9695,699,402,985,155,4,159,1295509,201558,5401,206959
10.30.21 0:00,494,660,9695,699,402,985,155,4,159,1296494,201713,5405,207118
10.31.21 0:00,495,660,9703,700,401,967,152,4,156,1297460,201865,5409,207274
11.01.21 00:00,497,661,9721,701,400,932,145,4,149,1298392,202010,5413,207423
11.02.21 00:00,497,662,9727,701,400,932,145,4,149,1299325,202155,5416,207572
11.03.21 00:00,496,662,9727,701,402,932,145,4,149,1300257,202301,5420,207721
11.04.21 00:00,496,662,9727,701,402,932,145,4,149,1301189,202446,5424,207870
11.05.21 00:00,496,662,9725,701,402,932,145,4,149,1302122,202591,5428,208019
11.06.21 00:00,496,662,9724,701,402,932,145,4,149,1303054,202736,5432,208168
11.07.21 00:00,496,662,9723,701,402,932,145,4,149,1303986,202881,5436,208317
11.08.21 00:00,496,662,9722,701,401,932,145,4,149,1304919,203026,5439,208466
11.09.21 00:00,496,661,9721,701,401,932,145,4,149,1305851,203172,5443,208615
11.10.21 00:00,496,661,9720,701,401,932,145,4,149,1306783,203317,5447,208764
11.11.21 00:00,496,661,9719,701,401,932,145,4,149,1307716,203462,5451,208913
11.12.21 00:00,518,682,10019,721,397,516,80,2,82,1308231,203542,5453,208995
11.13.21 0:00,543,706,10371,744,395,0,0,0,0,1308231,203542,5453,208995
11.14.21 0:00,543,707,10392,746,398,0,0,0,0,1308231,203542,5453,208995
11.15.21 0:00,543,708,10403,747,400,0,0,0,0,1308231,203542,5453,208995
11.16.21 0:00,543,708,10410,748,401,0,0,0,0,1308231,203542,5453,208995
11.17.21 0:00,543,709,10415,748,402,0,0,0,0,1308231,203542,5453,208995
11.18.21 0:00,543,709,10419,749,403,0,0,0,0,1308231,203542,5453,208995
11.19.21 0:00,543,709,10422,749,403,0,0,0,0,1308231,203542,5453,208995
11.20.21 0:00,543,709,10424,749,403,0,0,0,0,1308231,203542,5453,208995
11.21.21 0:00,543,709,10426,749,404,0,0,0,0,1308231,203542,5453,208995
11.22.21 0:00,543,709,10427,749,404,0,0,0,0,1308231,203542,5453,208995
11.23.21 0:00,543,710,10427,749,404,0,0,0,0,1308231,203542,5453,208995
11.24.21 0:00,543,710,10428,749,404,0,0,0,0,1308231,203542,5453,208995
11.25.21 0:00,543,710,10429,749,404,0,0,0,0,1308231,203542,5453,208995
11.26.21 0:00,543,710,10429,749,404,0,0,0,0,1308231,203542,5453,208995
11.27.21 0:00,543,710,10429,749,404,0,0,0,0,1308231,203542,5453,208995
11.28.21 0:00,543,710,10430,749,404,0,0,0,0,1308231,203542,5453,208995
11.29.21 0:00,543,710,10430,750,404,0,0,0,0,1308231,203542,5453,208995
11.30.21 0:00,538,705,10359,745,405,0,0,0,0,1308231,203542,5453,208995
12.01.21 00:00,505,672,9876,712,404,711,115,3,118,1308942,203657,5456,209113
12.02.21 00:00,503,669,9833,709,402,755,122,3,125,1309697,203779,5459,209238
12.03.21 00:00,504,669,9826,708,400,763,123,3,126,1310460,203902,5462,209364
12.04.21 00:00,504,668,9820,707,399,769,124,3,127,1311229,204026,5466,209492
12.05.21 00:00,501,666,9781,705,399,810,131,3,134,1312039,204157,5469,209626
12.06.21 00:00,500,665,9774,704,400,817,132,3,135,1312856,204288,5473,209761
12.07.21 00:00,501,666,9788,705,400,803,129,3,133,1313658,204418,5476,209894
12.08.21 00:00,496,661,9717,701,401,877,141,4,145,1314535,204559,5480,210039
12.09.21 00:00,493,659,9678,698,402,918,148,4,152,1315453,204707,5484,210191
12.10.21 00:00,487,653,9596,693,403,1003,162,4,166,1316456,204869,5488,210357
12.11.21 00:00,486,652,9586,692,403,1014,164,4,168,1317469,205033,5492,210525
12.12.21 00:00,486,652,9586,692,404,1014,164,4,168,1318483,205196,5497,210693
12.13.21 0:00,487,653,9591,692,402,1008,163,4,167,1319492,205359,5501,210860
12.14.21 0:00,487,653,9590,692,402,1010,163,4,167,1320501,205522,5505,211027
12.15.21 0:00,477,645,9480,685,408,1124,181,5,186,1321625,205703,5510,211213
12.16.21 0:00,453,626,9206,668,420,1410,228,6,234,1323036,205931,5516,211447
12.17.21 0:00,450,623,9156,664,420,1463,236,6,242,1324499,206167,5522,211689
12.18.21 0:00,449,622,9139,663,420,1480,239,6,245,1325979,206406,5528,211934
12.19.21 0:00,448,621,9128,662,420,1492,241,6,247,1327472,206647,5535,212181
12.20.21 0:00,436,613,9005,655,430,1620,261,7,268,1329092,206908,5542,212450
12.21.21 0:00,412,595,8745,639,444,1892,305,8,313,1330984,207213,5550,212763
12.22.21 0:00,410,593,8722,637,445,1916,309,8,317,1332900,207523,5558,213080
12.23.21 0:00,410,593,8710,636,444,1928,311,8,319,1334829,207834,5566,213400
12.24.21 0:00,409,592,8700,636,444,1939,313,8,321,1336768,208146,5574,213721
12.25.21 0:00,409,591,8691,635,442,1949,314,8,323,1338716,208461,5583,214043
12.26.21 0:00,408,591,8684,635,444,1956,316,8,324,1340672,208776,5591,214367
12.27.21 0:00,408,591,8678,634,443,1962,317,8,325,1342634,209093,5599,214692
12.28.21 0:00,434,610,8961,652,426,1666,269,7,276,1344300,209362,5606,214968
12.29.21 0:00,482,647,9511,687,401,1092,176,5,181,1345392,209538,5611,215149
12.30.21 0:00,483,649,9532,688,401,1070,173,5,177,1346462,209711,5615,215326
12.31.21 0:00,484,649,9542,689,401,1060,171,5,175,1347522,209882,5620,215502
01.01.22 00:00,484,650,9547,689,402,1012,149,4,152,1348533,210030,5624,215654
01.02.22 00:00,484,650,9549,689,402,1012,149,4,152,1349545,210179,5628,215806
01.03.22 00:00,484,650,9552,690,402,1012,149,4,152,1350556,210327,5632,215959
01.04.22 00:00,484,650,9552,690,403,1012,149,4,152,1351568,210476,5636,216111
01.05.22 00:00,484,650,9552,690,403,1012,149,4,152,1352579,210624,5640,216264
01.06.22 00:00,484,650,9552,690,402,1012,149,4,152,1353591,210773,5643,216416
01.07.22 00:00,484,650,9551,689,402,1012,149,4,152,1354602,210921,5647,216569
01.08.22 00:00,484,650,9551,689,402,1012,149,4,152,1355614,211070,5651,216721
01.09.22 00:00,484,650,9549,689,402,1012,149,4,152,1356625,211218,5655,216873
01.10.22 00:00,484,650,9548,689,402,1012,149,4,152,1357637,211367,5659,217026
01.11.22 00:00,484,650,9547,689,402,1012,149,4,152,1358648,211515,5663,217178
01.12.22 00:00,484,650,9545,689,401,1012,149,4,152,1359660,211664,5667,217331
1.13.22 0:00,484,649,9544,689,401,1012,149,4,152,1360671,211812,5671,217483
1.14.22 0:00,484,649,9543,689,401,1012,149,4,152,1361683,211961,5675,217635
1.15.22 0:00,484,649,9542,689,401,1012,149,4,152,1362695,212109,5679,217788
1.16.22 0:00,484,649,9538,688,401,1012,149,4,152,1363706,212258,5683,217940
1.17.22 0:00,483,649,9533,688,402,1012,149,4,152,1364718,212406,5687,218093
1.18.22 0:00,483,649,9531,688,402,1012,149,4,152,1365729,212555,5690,218245
1.19.22 0:00,483,648,9529,688,401,1012,149,4,152,1366741,212703,5694,218398
1.20.22 0:00,483,648,9529,688,401,1012,149,4,152,1367752,212852,5698,218550
1.21.22 0:00,483,648,9526,688,401,1012,149,4,152,1368764,213000,5702,218702
1.22.22 0:00,483,648,9524,687,400,1012,149,4,152,1369775,213149,5706,218855
1.23.22 0:00,483,648,9522,687,400,1012,149,4,152,1370787,213297,5710,219007
1.24.22 0:00,482,648,9520,687,401,1012,149,4,152,1371798,213446,5714,219160
1.25.22 0:00,482,648,9519,687,402,1012,149,4,152,1372810,213594,5718,219312
1.26.22 0:00,482,647,9516,687,401,1012,149,4,152,1373821,213743,5722,219464
1.27.22 0:00,482,647,9514,687,401,1012,149,4,152,1374833,213891,5726,219617
1.28.22 0:00,482,647,9512,687,402,1012,149,4,152,1375844,214040,5730,219769
1.29.22 0:00,481,647,9510,687,403,1012,149,4,152,1376856,214188,5733,219922
1.30.22 0:00,481,647,9508,687,403,1012,149,4,152,1377867,214337,5737,220074
1.31.22 0:00,481,647,9506,686,402,1012,149,4,152,1378879,214485,5741,220227
02.01.22 00:00,481,647,9504,686,402,1003,143,5,147,1379881,214628,5746,220374
02.02.22 00:00,481,647,9503,686,402,1003,143,5,147,1380884,214770,5751,220521
02.03.22 00:00,481,647,9501,686,401,1003,143,5,147,1381887,214913,5755,220668
02.04.22 00:00,481,646,9499,686,401,1003,143,5,147,1382890,215055,5760,220815
02.05.22 00:00,481,646,9499,686,401,1003,143,5,147,1383893,215198,5765,220963
02.06.22 00:00,480,646,9496,686,402,992,159,5,164,1384885,215357,5770,221127
02.07.22 00:00,480,646,9494,686,403,992,159,5,164,1385877,215516,5775,221290
02.08.22 00:00,480,646,9493,686,402,992,159,5,164,1386868,215675,5780,221454
02.09.22 00:00,480,646,9491,685,402,992,159,5,164,1387860,215833,5785,221618
02.10.22 00:00,480,646,9490,685,402,992,159,5,164,1388852,215992,5790,221782
02.11.22 00:00,480,646,9488,685,402,992,159,5,164,1389844,216151,5795,221946
02.12.22 00:00,489,653,9600,692,399,868,123,4,127,1390711,216275,5799,222073
2.13.22 0:00,535,696,10233,735,391,0,0,0,0,1390711,216275,5799,222073
