Date,Well_Head_Pressure_(atm),Downhole_Gauge_Pressure_(atm),Downhole_Gauge_Pressure_(psi),BHFP_at_Top_Perf_(atm),WellBore_Dynamic_Fluid Density _(kg/m3),Daily_Gas_Production_(1000 m³/day),Daily_Condensate_Production_(ton/day),Daily_Water_Production_(ton/day),Daily_Liquid_Production_(ton/day),Total_Produced_Gas_(1000 m³),Total_Produced_Condensate_(ton),Total_Produced_Water_(ton),Total_Produced_Liquid_(ton)
2.14.22 0:00,535,698,10265,737,396,0,0,0,0,1390711,216275,5799,222073
2.15.22 0:00,536,700,10280,739,397,0,0,0,0,1390711,216275,5799,222073
2.16.22 0:00,536,700,10291,739,398,0,0,0,0,1390711,216275,5799,222073
2.17.22 0:00,536,701,10298,740,399,0,0,0,0,1390711,216275,5799,222073
2.18.22 0:00,536,701,10303,740,400,0,0,0,0,1390711,216275,5799,222073
2.19.22 0:00,536,701,10307,741,401,0,0,0,0,1390711,216275,5799,222073
2.20.22 0:00,536,702,10310,741,401,0,0,0,0,1390711,216275,5799,222073
2.21.22 0:00,536,702,10312,741,402,0,0,0,0,1390711,216275,5799,222073
2.22.22 0:00,536,702,10313,741,402,0,0,0,0,1390711,216275,5799,222073
2.23.22 0:00,536,702,10315,741,402,0,0,0,0,1390711,216275,5799,222073
2.24.22 0:00,522,688,10108,727,401,445,63,2,65,1391156,216338,5801,222139
2.25.22 0:00,495,660,9696,699,400,834,118,4,122,1391990,216456,5805,222261
2.26.22 0:00,492,656,9642,695,398,853,140,4,145,1392843,216596,5809,222406
2.27.22 0:00,491,655,9631,694,398,853,140,4,145,1393697,216737,5814,222550
2.28.22 0:00,491,655,9622,694,397,853,140,4,145,1394550,216877,5818,222695
03.01.22 00:00,490,654,9616,693,398,851,126,4,130,1395401,217003,5822,222825
03.02.22 00:00,490,654,9611,693,398,851,126,4,130,1396252,217129,5827,222956
03.03.22 00:00,490,654,9607,693,397,851,126,4,130,1397103,217256,5831,223086
03.04.22 00:00,490,653,9603,692,396,851,126,4,130,1397954,217382,5835,223217
03.05.22 00:00,489,653,9600,692,398,851,126,4,130,1398804,217508,5839,223347
03.06.22 00:00,489,653,9596,692,398,851,142,4,147,1399655,217650,5844,223494
03.07.22 00:00,489,653,9593,692,397,851,142,4,147,1400506,217793,5848,223641
03.08.22 00:00,489,653,9591,692,397,851,142,4,147,1401357,217935,5853,223788
03.09.22 00:00,489,652,9588,691,396,851,142,4,147,1402208,218077,5857,223934
03.10.22 00:00,488,652,9586,691,398,851,142,4,147,1403058,218220,5861,224081
03.11.22 00:00,488,652,9584,691,398,851,142,4,147,1403909,218362,5866,224228
03.12.22 00:00,488,652,9581,691,398,851,126,4,130,1404760,218488,5870,224359
3.13.22 0:00,488,652,9579,691,397,851,126,4,130,1405611,218615,5874,224489
3.14.22 0:00,488,652,9577,691,397,851,126,4,130,1406462,218741,5879,224619
3.15.22 0:00,488,652,9575,691,397,851,126,4,130,1407313,218867,5883,224750
3.16.22 0:00,488,651,9573,690,396,851,126,4,130,1408163,218993,5887,224880
3.17.22 0:00,488,651,9571,690,396,851,126,4,130,1409014,219120,5891,225011
3.18.22 0:00,487,651,9569,690,397,851,126,4,130,1409865,219246,5895,225141
3.19.22 0:00,487,651,9567,690,398,851,126,4,130,1410716,219372,5899,225271
3.20.22 0:00,487,651,9566,690,398,851,126,4,130,1411567,219498,5904,225402
3.21.22 0:00,487,651,9564,690,397,851,126,4,130,1412418,219624,5908,225532
3.22.22 0:00,487,651,9561,690,397,851,126,4,130,1413268,219751,5912,225663
3.23.22 0:00,487,650,9560,689,396,851,126,4,130,1414119,219877,5916,225793
3.24.22 0:00,487,650,9557,689,396,851,126,4,130,1414970,220003,5920,225923
3.25.22 0:00,486,650,9556,689,397,851,126,4,130,1415821,220129,5924,226054
3.26.22 0:00,486,650,9554,689,398,851,146,5,151,1416672,220275,5929,226204
3.27.22 0:00,486,650,9553,689,398,851,146,5,151,1417523,220421,5934,226355
3.28.22 0:00,486,650,9552,689,398,851,146,5,151,1418373,220567,5938,226505
3.29.22 0:00,486,650,9550,689,397,851,146,5,151,1419224,220713,5943,226656
3.30.22 0:00,486,650,9548,689,397,851,146,5,151,1420075,220859,5947,226807
3.31.22 0:00,486,650,9546,689,397,851,146,5,151,1420926,221005,5952,226957
04.01.22 00:00,486,649,9545,688,396,890,153,5,158,1421816,221158,5957,227115
04.02.22 00:00,486,649,9544,688,396,890,153,5,158,1422706,221312,5962,227274
04.03.22 00:00,486,649,9542,688,396,890,153,5,158,1423597,221465,5967,227432
04.04.22 00:00,486,649,9541,688,396,890,153,5,158,1424487,221618,5972,227590
04.05.22 00:00,485,649,9539,688,397,890,153,5,158,1425377,221772,5977,227748
04.06.22 00:00,485,649,9538,688,398,890,153,5,158,1426267,221925,5981,227907
04.07.22 00:00,485,649,9537,688,398,890,153,5,158,1427158,222079,5986,228065
04.08.22 00:00,485,649,9535,688,397,890,153,5,158,1428048,222232,5991,228223
04.09.22 00:00,485,649,9534,688,397,890,153,5,158,1428938,222385,5996,228381
04.10.22 00:00,485,649,9532,688,397,890,153,5,158,1429828,222539,6001,228540
04.11.22 00:00,485,649,9531,688,397,890,153,5,158,1430719,222692,6006,228698
04.12.22 00:00,485,648,9529,687,396,890,153,5,158,1431609,222845,6011,228856
4.13.22 0:00,485,648,9528,687,396,890,153,5,158,1432499,222999,6016,229014
4.14.22 0:00,485,648,9526,687,396,890,153,5,158,1433389,223152,6021,229173
4.15.22 0:00,485,648,9525,687,396,890,153,5,158,1434280,223305,6026,229331
4.16.22 0:00,485,648,9524,687,395,890,153,5,158,1435170,223459,6030,229489
4.17.22 0:00,485,648,9522,687,395,890,153,5,158,1436060,223612,6035,229647
4.18.22 0:00,485,648,9521,687,395,890,153,5,158,1436951,223765,6040,229806
4.19.22 0:00,484,648,9519,687,397,890,153,5,158,1437841,223919,6045,229964
4.20.22 0:00,484,648,9518,687,397,890,153,5,158,1438731,224072,6050,230122
4.21.22 0:00,484,648,9517,687,397,890,153,5,158,1439621,224225,6055,230280
4.22.22 0:00,484,647,9515,686,396,890,153,5,158,1440512,224379,6060,230439
4.23.22 0:00,484,647,9514,686,396,890,153,5,158,1441402,224532,6065,230597
4.24.22 0:00,484,647,9512,686,396,890,153,5,158,1442292,224686,6070,230755
4.25.22 0:00,484,647,9511,686,396,890,153,5,158,1443182,224839,6075,230913
4.26.22 0:00,484,647,9510,686,396,890,153,5,158,1444073,224992,6080,231072
4.27.22 0:00,484,647,9509,686,395,890,153,5,158,1444963,225146,6084,231230
4.28.22 0:00,484,647,9508,686,395,890,153,5,158,1445853,225299,6089,231388
4.29.22 0:00,484,647,9506,686,395,890,153,5,158,1446743,225452,6094,231547
4.30.22 0:00,484,647,9505,686,395,890,153,5,158,1447634,225606,6099,231705
05.01.22 00:00,483,647,9504,686,396,893,152,5,156,1448526,225757,6104,231861
05.02.22 00:00,483,647,9503,686,397,893,152,5,156,1449419,225909,6109,232018
05.03.22 00:00,483,647,9502,686,397,893,152,5,156,1450311,226060,6114,232174
05.04.22 00:00,483,646,9500,685,396,893,152,5,156,1451204,226212,6119,232330
05.05.22 00:00,483,646,9498,685,396,893,152,5,156,1452097,226363,6123,232487
05.06.22 00:00,483,646,9498,685,396,893,152,5,156,1452989,226515,6128,232643
05.07.22 00:00,483,646,9497,685,396,893,152,5,156,1453882,226666,6133,232800
05.08.22 00:00,483,646,9495,685,395,893,152,5,156,1454775,226818,6138,232956
05.09.22 00:00,483,646,9493,685,395,893,152,5,156,1455667,226970,6143,233112
05.10.22 00:00,483,646,9491,685,395,893,152,5,156,1456560,227121,6148,233269
05.11.22 00:00,483,646,9490,685,395,893,152,5,156,1457452,227273,6152,233425
05.12.22 00:00,483,646,9489,684,395,893,152,5,156,1458345,227424,6157,233582
5.13.22 0:00,483,646,9487,684,394,893,152,5,156,1459238,227576,6162,233738
5.14.22 0:00,482,645,9486,684,396,893,152,5,156,1460130,227727,6167,233894
5.15.22 0:00,482,645,9485,684,396,893,152,5,156,1461023,227879,6172,234051
5.16.22 0:00,482,645,9483,684,396,893,152,5,156,1461916,228030,6177,234207
5.17.22 0:00,486,648,9528,687,395,893,152,5,156,1462808,228182,6182,234363
5.18.22 0:00,529,690,10133,728,389,0,0,0,0,1462808,228182,6182,234363
5.19.22 0:00,530,692,10165,730,392,0,0,0,0,1462808,228182,6182,234363
5.20.22 0:00,530,693,10179,731,394,0,0,0,0,1462808,228182,6182,234363
5.21.22 0:00,530,693,10187,732,396,0,0,0,0,1462808,228182,6182,234363
5.22.22 0:00,530,694,10193,733,397,0,0,0,0,1462808,228182,6182,234363
5.23.22 0:00,530,694,10197,733,397,0,0,0,0,1462808,228182,6182,234363
5.24.22 0:00,488,652,9587,692,398,839,142,5,147,1463647,228324,6186,234510
5.25.22 0:00,481,645,9482,684,397,963,164,5,169,1464610,228488,6191,234679
5.26.22 0:00,481,644,9468,683,396,963,164,5,169,1465573,228651,6197,234848
5.27.22 0:00,480,644,9460,683,397,979,166,5,172,1466552,228818,6202,235019
5.28.22 0:00,480,643,9454,682,396,979,166,5,172,1467531,228984,6207,235191
5.29.22 0:00,480,643,9448,682,395,979,166,5,172,1468510,229150,6213,235363
5.30.22 0:00,479,643,9443,682,397,979,166,5,172,1469489,229316,6218,235534
5.31.22 0:00,479,642,9439,681,396,979,166,5,172,1470468,229482,6223,235706
06.01.22 00:00,479,642,9436,681,395,1003,139,4,143,1471471,229621,6228,235849
06.02.22 00:00,479,642,9432,681,395,1003,139,4,143,1472474,229761,6232,235993
06.03.22 00:00,478,642,9429,681,397,1003,139,4,143,1473477,229900,6237,236136
06.04.22 00:00,478,641,9426,680,396,1003,139,4,143,1474481,230039,6241,236280
06.05.22 00:00,478,641,9423,680,396,1003,139,4,143,1475484,230178,6245,236423
06.06.22 00:00,478,641,9421,680,395,1003,139,4,143,1476487,230317,6250,236567
06.07.22 00:00,478,641,9419,680,395,1003,139,4,143,1477490,230456,6254,236710
06.08.22 00:00,477,641,9416,680,397,1003,139,4,143,1478493,230595,6259,236853
06.09.22 00:00,477,641,9414,680,397,1003,139,4,143,1479496,230734,6263,236997
06.10.22 00:00,477,640,9412,679,396,1003,139,4,143,1480499,230873,6268,237140
06.11.22 00:00,477,640,9409,679,396,1003,139,4,143,1481502,231012,6272,237284
06.12.22 00:00,477,640,9407,679,396,1003,139,4,143,1482505,231151,6277,237427
6.13.22 0:00,477,640,9405,679,395,1003,139,4,143,1483508,231290,6281,237571
6.14.22 0:00,477,640,9404,679,395,1003,139,4,143,1484511,231429,6285,237714
6.15.22 0:00,477,640,9402,679,395,1003,139,4,143,1485514,231568,6290,237858
6.16.22 0:00,477,640,9400,678,395,1003,139,4,143,1486517,231707,6294,238001
6.17.22 0:00,476,640,9398,679,397,1003,139,4,143,1487520,231846,6299,238145
6.18.22 0:00,476,639,9394,678,396,1003,139,4,143,1488523,231985,6303,238288
6.19.22 0:00,476,639,9388,678,395,1003,139,4,143,1489526,232124,6308,238432
6.20.22 0:00,475,639,9385,678,397,1003,139,4,143,1490529,232263,6312,238575
6.21.22 0:00,458,625,9180,664,405,1229,170,5,176,1491757,232433,6318,238751
6.22.22 0:00,440,610,8959,650,412,1491,207,7,213,1493248,232640,6324,238964
6.23.22 0:00,439,609,8944,649,412,1504,209,7,215,1494752,232849,6331,239180
6.24.22 0:00,438,608,8934,648,412,1517,210,7,217,1496270,233059,6338,239397
6.25.22 0:00,438,608,8928,648,411,1517,210,7,217,1497787,233269,6344,239614
6.26.22 0:00,437,607,8924,648,412,1517,210,7,217,1499304,233480,6351,239831
6.27.22 0:00,437,607,8915,647,411,1517,210,7,217,1500821,233690,6358,240048
6.28.22 0:00,436,606,8910,647,412,1517,210,7,217,1502339,233900,6365,240265
6.29.22 0:00,436,606,8905,646,412,1517,210,7,217,1503856,234111,6371,240482
6.30.22 0:00,436,606,8899,646,411,1517,210,7,217,1505373,234321,6378,240699
07.01.22 00:00,435,605,8894,646,412,1520,233,7,240,1506893,234554,6385,240939
07.02.22 00:00,435,605,8890,645,412,1520,233,7,240,1508413,234787,6393,241180
07.03.22 00:00,435,605,8886,645,411,1520,233,7,240,1509933,235020,6400,241420
07.04.22 00:00,435,604,8882,645,411,1520,233,7,240,1511452,235253,6408,241661
07.05.22 00:00,434,604,8879,645,413,1540,236,8,244,1512992,235489,6415,241904
07.06.22 00:00,437,606,8909,647,411,1449,222,7,229,1514442,235711,6422,242134
07.07.22 00:00,476,638,9381,677,393,906,139,4,143,1515348,235850,6427,242277
07.08.22 00:00,477,639,9396,678,394,967,148,5,153,1516315,235998,6432,242430
07.09.22 00:00,477,640,9404,679,395,957,147,5,151,1517272,236145,6436,242581
07.10.22 00:00,478,640,9408,679,393,952,146,5,151,1518224,236291,6441,242732
07.11.22 00:00,478,640,9410,679,394,949,146,5,150,1519174,236436,6446,242882
07.12.22 00:00,478,640,9412,679,394,947,145,5,150,1520120,236582,6450,243032
7.13.22 0:00,478,640,9412,679,394,946,145,5,150,1521066,236727,6455,243182
7.14.22 0:00,478,640,9412,679,394,946,145,5,150,1522012,236872,6460,243331
7.15.22 0:00,478,641,9413,679,394,945,145,5,150,1522958,237017,6464,243481
7.16.22 0:00,478,640,9412,679,394,946,145,5,150,1523904,237162,6469,243631
7.17.22 0:00,478,640,9412,679,394,947,145,5,150,1524851,237307,6474,243780
7.18.22 0:00,469,633,9305,672,398,1086,166,5,172,1525936,237473,6479,243952
7.19.22 0:00,474,637,9358,676,395,1017,156,5,161,1526953,237629,6484,244113
7.20.22 0:00,479,641,9420,680,393,936,144,5,148,1527889,237773,6488,244261
7.21.22 0:00,479,641,9417,679,392,939,144,5,149,1528829,237917,6493,244410
7.22.22 0:00,474,637,9366,676,395,1006,154,5,159,1529835,238071,6498,244569
7.23.22 0:00,471,634,9322,673,396,1063,163,5,168,1530898,238234,6503,244737
7.24.22 0:00,471,634,9318,673,395,1068,164,5,169,1531966,238398,6508,244906
7.25.22 0:00,470,634,9314,673,396,1073,164,5,170,1533039,238562,6514,245076
7.26.22 0:00,470,633,9307,672,396,1083,166,5,171,1534122,238728,6519,245247
7.27.22 0:00,470,633,9303,672,395,1088,167,5,172,1535210,238895,6524,245419
7.28.22 0:00,470,633,9300,672,395,1091,167,5,173,1536301,239062,6530,245592
7.29.22 0:00,469,633,9296,672,397,1096,168,5,173,1537397,239230,6535,245765
7.30.22 0:00,469,632,9293,671,396,1100,169,5,174,1538497,239399,6540,245939
7.31.22 0:00,469,632,9291,671,396,1103,169,5,175,1539601,239568,6546,246114
08.01.22 00:00,469,632,9289,671,395,1067,161,5,166,1540667,239729,6551,246280
08.02.22 00:00,469,632,9287,671,395,1067,161,5,166,1541734,239889,6556,246446
08.03.22 00:00,469,632,9285,671,395,1067,161,5,166,1542801,240050,6561,246611
08.04.22 00:00,468,632,9283,671,397,1067,161,5,166,1543867,240211,6566,246777
08.05.22 00:00,468,632,9281,671,397,1067,161,5,166,1544934,240372,6572,246943
08.06.22 00:00,468,631,9279,670,396,1067,161,5,166,1546000,240532,6577,247109
08.07.22 00:00,468,631,9278,670,396,1067,161,5,166,1547067,240693,6582,247275
08.08.22 00:00,468,631,9276,670,396,1067,161,5,166,1548134,240854,6587,247441
08.09.22 00:00,468,631,9275,670,396,1067,161,5,166,1549200,241015,6592,247607
08.10.22 00:00,468,631,9272,670,395,1067,161,5,166,1550267,241175,6597,247773
08.11.22 00:00,469,631,9279,670,395,1067,161,5,166,1551334,241336,6602,247939
08.12.22 00:00,467,630,9264,669,396,1067,161,5,166,1552400,241497,6608,248104
8.13.22 0:00,467,630,9261,669,396,1067,161,5,166,1553467,241658,6613,248270
8.14.22 0:00,467,630,9259,669,395,1067,161,5,166,1554533,241818,6618,248436
8.15.22 0:00,467,630,9257,669,395,1067,161,5,166,1555600,241979,6623,248602
8.16.22 0:00,467,630,9256,669,395,1067,161,5,166,1556667,242140,6628,248768
8.17.22 0:00,467,630,9254,668,395,1067,161,5,166,1557733,242301,6633,248934
8.18.22 0:00,467,630,9252,668,394,1067,161,5,166,1558800,242461,6638,249100
8.19.22 0:00,467,629,9251,668,394,1067,161,5,166,1559867,242622,6644,249266
8.20.22 0:00,466,629,9249,668,395,1067,161,5,166,1560933,242783,6649,249431
8.21.22 0:00,466,629,9247,668,396,1067,161,5,166,1562000,242944,6654,249597
8.22.22 0:00,466,629,9246,668,396,1067,161,5,166,1563066,243104,6659,249763
8.23.22 0:00,466,629,9244,668,395,1067,161,5,166,1564133,243265,6664,249929
8.24.22 0:00,466,629,9242,668,395,1067,161,5,166,1565200,243426,6669,250095
8.25.22 0:00,466,629,9240,668,395,1067,161,5,166,1566266,243587,6674,250261
8.26.22 0:00,465,629,9238,668,396,1067,161,5,166,1567333,243747,6680,250427
8.27.22 0:00,465,628,9236,667,396,1067,161,5,166,1568400,243908,6685,250593
8.28.22 0:00,465,628,9234,667,396,1067,161,5,166,1569466,244069,6690,250759
8.29.22 0:00,465,628,9232,667,396,1067,161,5,166,1570533,244229,6695,250924
8.30.22 0:00,465,628,9231,667,396,1067,161,5,166,1571599,244390,6700,251090
8.31.22 0:00,465,628,9229,667,395,1067,161,5,166,1572666,244551,6705,251256
09.01.22 00:00,465,628,9227,667,395,1058,158,5,163,1573724,244709,6710,251419
09.02.22 00:00,465,628,9226,667,395,1058,158,5,163,1574781,244867,6715,251582
09.03.22 00:00,464,628,9224,667,396,1058,158,5,163,1575839,245025,6720,251746
09.04.22 00:00,464,627,9222,666,397,1058,158,5,163,1576896,245183,6725,251909
09.05.22 00:00,464,627,9221,666,396,1058,158,5,163,1577954,245341,6731,252072
09.06.22 00:00,488,649,9536,687,389,617,92,3,95,1578571,245433,6733,252167
09.07.22 00:00,471,634,9322,673,395,936,140,4,144,1579507,245573,6738,252311
09.08.22 00:00,463,626,9203,665,397,1058,158,5,163,1580565,245731,6743,252474
09.09.22 00:00,462,626,9194,665,397,1058,158,5,163,1581622,245889,6748,252637
09.10.22 00:00,462,625,9189,664,396,1058,158,5,163,1582680,246047,6753,252800
09.11.22 00:00,462,625,9186,664,395,1058,158,5,163,1583737,246205,6758,252964
09.12.22 00:00,462,625,9183,664,395,1058,158,5,163,1584795,246363,6763,253127
9.13.22 0:00,462,625,9181,664,395,1058,158,5,163,1585853,246521,6768,253290
9.14.22 0:00,462,625,9179,663,394,1058,158,5,163,1586910,246680,6773,253453
9.15.22 0:00,462,624,9177,663,394,1058,158,5,163,1587968,246838,6778,253616
9.16.22 0:00,462,624,9175,663,394,1058,158,5,163,1589025,246996,6783,253779
9.17.22 0:00,461,624,9172,663,395,1058,158,5,163,1590083,247154,6789,253942
9.18.22 0:00,461,624,9169,663,395,1058,158,5,163,1591141,247312,6794,254105
9.19.22 0:00,461,624,9167,663,395,1058,158,5,163,1592198,247470,6799,254268
9.20.22 0:00,456,620,9107,659,397,1218,160,5,165,1593416,247629,6804,254433
9.21.22 0:00,429,599,8797,639,412,1523,200,6,206,1594939,247829,6810,254639
9.22.22 0:00,406,582,8546,623,425,1827,240,8,247,1596767,248069,6818,254886
9.23.22 0:00,388,568,8346,611,436,2031,266,9,275,1598797,248335,6826,255161
9.24.22 0:00,387,567,8326,609,435,2031,266,9,275,1600828,248601,6835,255436
9.25.22 0:00,386,566,8312,608,435,2031,266,9,275,1602858,248867,6843,255710
9.26.22 0:00,386,565,8298,607,434,2031,266,9,275,1604889,249133,6852,255985
9.27.22 0:00,385,564,8287,607,434,2031,266,9,275,1606920,249399,6860,256260
9.28.22 0:00,385,564,8283,606,434,2031,266,9,275,1608950,249666,6869,256534
9.29.22 0:00,384,563,8274,606,434,2031,266,9,275,1610981,249932,6877,256809
9.30.22 0:00,384,563,8268,605,433,2031,266,9,275,1613011,250198,6886,257084
10.1.22 0:00,383,562,8260,605,434,2018,284,9,293,1615029,250482,6895,257377
10.2.22 0:00,386,564,8285,606,431,2018,284,9,293,1617046,250767,6904,257671
10.3.22 0:00,399,574,8431,615,424,1789,252,8,260,1618835,251019,6912,257931
10.4.22 0:00,424,593,8716,633,410,1493,210,7,217,1620328,251229,6919,258148
10.5.22 0:00,475,635,9326,673,387,759,107,3,110,1621087,251336,6922,258259
10.6.22 0:00,476,636,9350,674,389,759,107,3,110,1621845,251443,6926,258369
10.7.22 0:00,477,637,9359,675,389,759,107,3,110,1622604,251550,6929,258479
10.8.22 0:00,477,637,9364,675,388,759,107,3,110,1623363,251657,6933,258590
10.9.22 0:00,486,645,9476,683,386,555,78,3,81,1623918,251735,6935,258670
10.10.22 0:00,487,647,9506,685,387,535,75,2,78,1624452,251811,6938,258748
10.11.22 0:00,484,643,9452,681,386,605,85,3,88,1625058,251896,6940,258836
10.12.22 0:00,484,643,9453,681,386,605,85,3,88,1625663,251981,6943,258924
10.13.22 0:00,484,643,9454,681,386,605,85,3,88,1626268,252066,6946,259012
10.14.22 0:00,482,642,9432,680,387,625,88,3,91,1626894,252155,6949,259103
10.15.22 0:00,448,613,9011,652,400,1211,171,5,176,1628104,252325,6954,259279
10.16.22 0:00,446,611,8976,650,400,1211,171,5,176,1629315,252496,6959,259455
10.17.22 0:00,445,610,8966,649,400,1211,171,5,176,1630525,252666,6965,259631
10.18.22 0:00,445,610,8961,649,399,1211,171,5,176,1631736,252837,6970,259807
10.19.22 0:00,476,636,9352,675,388,759,107,3,110,1632495,252944,6974,259918
10.20.22 0:00,473,634,9321,673,391,807,114,4,117,1633302,253058,6977,260035
10.21.22 0:00,443,608,8942,648,401,1261,178,6,183,1634563,253236,6983,260219
10.22.22 0:00,442,607,8927,647,401,1261,178,6,183,1635824,253413,6989,260402
10.23.22 0:00,442,607,8919,646,400,1261,178,6,183,1637085,253591,6994,260585
10.24.22 0:00,436,602,8851,642,404,1362,192,6,198,1638447,253783,7001,260784
10.25.22 0:00,428,596,8757,636,407,1513,213,7,220,1639960,253996,7007,261004
10.26.22 0:00,427,595,8747,635,407,1513,213,7,220,1641473,254210,7014,261224
10.27.22 0:00,427,595,8740,635,407,1513,213,7,220,1642986,254423,7021,261444
10.28.22 0:00,426,594,8733,634,407,1513,213,7,220,1644500,254636,7028,261664
10.29.22 0:00,426,594,8727,634,407,1513,213,7,220,1646013,254849,7035,261884
10.30.22 0:00,426,594,8726,634,407,1513,213,7,220,1647526,255063,7042,262104
10.31.22 0:00,424,592,8706,633,408,1513,213,7,220,1649039,255276,7048,262324
